NO_OF_FRAMES	506
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-11-07, 11:47:08.600	5910.67181340
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001
TRAJECTORY_TYPES	Measured	Measured
472.763	350.641	227.680	62.625	330.623	231.100
471.251	350.519	227.673	62.626	330.603	231.100
469.831	350.495	227.699	62.626	330.575	231.101
468.342	350.389	227.686	62.633	330.555	231.086
466.850	350.385	227.616	62.634	330.535	231.086
465.424	350.163	227.639	62.645	330.501	231.097
463.935	350.111	227.687	62.645	330.487	231.097
462.415	350.022	227.604	62.646	330.459	231.097
460.926	349.974	227.682	62.655	330.439	231.108
459.527	349.880	227.684	62.647	330.412	231.098
457.948	349.866	227.665	62.664	330.386	231.094
456.529	349.787	227.608	62.667	330.365	231.120
455.051	349.632	227.717	62.675	330.338	231.105
453.582	349.587	227.580	62.676	330.318	231.105
452.039	349.459	227.661	62.686	330.298	231.116
450.641	349.416	227.679	62.687	330.278	231.116
449.077	349.363	227.650	62.687	330.251	231.117
447.642	349.331	227.580	62.697	330.230	231.127
446.155	349.243	227.690	62.705	330.211	231.113
444.694	349.228	227.583	62.708	330.182	231.139
443.177	349.085	227.592	62.716	330.171	231.124
441.775	348.996	227.618	62.716	330.157	231.124
440.224	348.900	227.629	62.725	330.129	231.135
438.762	348.880	227.581	62.726	330.102	231.135
437.298	348.792	227.694	62.727	330.089	231.136
435.828	348.797	227.587	62.737	330.075	231.146
434.312	348.706	227.613	62.737	330.061	231.146
432.895	348.677	227.628	62.738	330.041	231.147
431.378	348.596	227.606	62.738	330.020	231.147
429.922	348.466	227.506	62.739	330.000	231.147
428.440	348.357	227.630	62.746	329.995	231.132
426.959	348.349	227.520	62.746	329.980	231.132
425.428	348.262	227.560	62.747	329.967	231.133
424.042	348.221	227.565	62.747	329.946	231.133
422.466	348.185	227.566	62.747	329.938	231.132
421.027	348.156	227.457	62.754	329.933	231.118
419.538	348.082	227.557	62.747	329.911	231.133
418.061	347.989	227.419	62.754	329.912	231.118
416.524	347.901	227.495	62.754	329.904	231.118
415.111	347.862	227.470	62.754	329.897	231.117
413.543	347.852	227.474	62.754	329.890	231.118
412.126	347.778	227.443	62.754	329.890	231.118
410.614	347.782	227.468	62.770	329.891	231.113
409.147	347.731	227.387	62.763	329.896	231.128
407.694	347.672	227.435	62.770	329.891	231.113
406.205	347.561	227.376	62.770	329.905	231.113
404.719	347.498	227.375	62.786	329.905	231.108
403.263	347.404	227.451	62.778	329.924	231.123
401.772	347.386	227.368	62.786	329.930	231.133
400.277	347.312	227.437	62.793	329.939	231.118
398.881	347.265	227.412	62.792	329.959	231.118
397.305	347.247	227.430	62.801	329.965	231.128
395.903	347.139	227.399	62.801	329.986	231.128
394.396	347.054	227.434	62.807	329.993	231.113
392.928	346.948	227.351	62.806	330.013	231.112
391.432	346.885	227.458	62.807	330.039	231.137
389.969	346.821	227.365	62.813	330.060	231.122
388.487	346.791	227.369	62.812	330.080	231.122
387.039	346.691	227.432	62.812	330.094	231.122
385.546	346.695	227.323	62.812	330.108	231.121
384.043	346.578	227.405	62.827	330.136	231.117
382.646	346.476	227.275	62.818	330.150	231.106
381.067	346.387	227.343	62.826	330.177	231.116
379.663	346.269	227.359	62.825	330.191	231.116
378.126	346.287	227.347	62.824	330.211	231.116
376.681	346.150	227.327	62.833	330.231	231.126
375.221	346.145	227.363	62.839	330.260	231.111
373.698	346.063	227.329	62.839	330.274	231.111
372.297	345.987	227.309	62.838	330.294	231.110
370.755	345.847	227.327	62.838	330.329	231.110
369.302	345.747	227.256	62.846	330.342	231.120
367.831	345.682	227.389	62.845	330.362	231.120
366.342	345.627	227.243	62.854	330.389	231.130
364.883	345.594	227.296	62.860	330.417	231.115
363.384	345.475	227.291	62.868	330.430	231.125
361.941	345.450	227.222	62.867	330.457	231.125
360.473	345.236	227.346	62.866	330.477	231.124
358.984	345.186	227.213	62.874	330.504	231.134
357.499	345.131	227.286	62.873	330.524	231.134
356.026	345.014	227.257	62.882	330.545	231.144
354.549	345.013	227.224	62.881	330.558	231.144
353.092	344.855	227.325	62.887	330.572	231.129
351.621	344.848	227.155	62.887	330.586	231.129
350.131	344.648	227.259	62.896	330.607	231.139
348.650	344.567	227.179	62.895	330.613	231.139
347.165	344.544	227.169	62.895	330.627	231.139
345.708	344.379	227.256	62.895	330.641	231.138
344.229	344.393	227.086	62.901	330.655	231.123
342.749	344.259	227.216	62.901	330.661	231.123
341.283	344.128	227.071	62.910	330.669	231.134
339.795	344.040	227.119	62.909	330.675	231.133
338.322	343.923	227.192	62.909	330.675	231.133
336.853	343.899	227.072	62.916	330.689	231.118
335.388	343.779	227.213	62.916	330.689	231.118
333.883	343.735	227.070	62.916	330.689	231.118
332.446	343.635	227.105	62.924	330.689	231.129
330.928	343.439	227.099	62.924	330.695	231.128
329.492	343.380	227.014	62.924	330.689	231.129
328.020	343.295	227.130	62.940	330.696	231.124
326.498	343.215	227.022	62.940	330.690	231.124
325.111	343.137	227.043	62.940	330.690	231.124
323.539	343.044	227.016	62.950	330.683	231.135
322.141	342.872	226.975	62.957	330.678	231.120
320.626	342.770	227.014	62.967	330.671	231.131
319.130	342.670	227.031	62.967	330.665	231.131
317.751	342.600	227.025	62.983	330.652	231.126
316.180	342.541	227.010	62.984	330.638	231.126
314.792	342.426	227.069	62.993	330.631	231.137
313.285	342.366	226.957	63.003	330.611	231.148
311.819	342.158	227.056	63.010	330.598	231.133
310.347	342.091	226.949	63.011	330.592	231.133
308.868	342.025	226.982	63.020	330.571	231.144
307.389	341.923	227.017	63.037	330.558	231.140
305.932	341.858	226.889	63.037	330.538	231.140
304.487	341.761	226.979	63.038	330.517	231.140
302.952	341.615	226.891	63.054	330.511	231.136
301.564	341.454	226.919	63.054	330.497	231.136
300.008	341.436	226.904	63.064	330.483	231.146
298.596	341.336	226.926	63.064	330.463	231.147
297.098	341.286	226.876	63.065	330.449	231.147
295.612	341.197	226.942	63.081	330.436	231.142
294.187	341.101	226.880	63.081	330.422	231.143
292.704	340.941	226.809	63.098	330.411	231.138
291.216	340.840	226.955	63.098	330.395	231.138
289.742	340.775	226.803	63.099	330.383	231.139
288.323	340.699	226.903	63.108	330.369	231.149
286.766	340.676	226.833	63.115	330.356	231.134
285.385	340.529	226.846	63.116	330.336	231.135
283.837	340.527	226.769	63.125	330.322	231.145
282.414	340.307	226.823	63.133	330.309	231.130
280.920	340.223	226.731	63.142	330.287	231.141
279.468	340.163	226.797	63.142	330.274	231.141
277.953	340.117	226.776	63.149	330.261	231.126
276.531	340.018	226.766	63.165	330.248	231.122
275.035	340.007	226.776	63.159	330.240	231.137
273.555	339.900	226.761	63.165	330.226	231.122
272.150	339.703	226.712	63.181	330.213	231.117
270.622	339.665	226.706	63.181	330.206	231.117
269.174	339.575	226.770	63.191	330.191	231.128
267.675	339.492	226.664	63.198	330.179	231.113
266.264	339.465	226.758	63.206	330.171	231.123
264.724	339.408	226.672	63.207	330.157	231.123
263.334	339.277	226.727	63.223	330.144	231.119
261.809	339.174	226.594	63.223	330.137	231.119
260.379	339.067	226.719	63.223	330.130	231.119
258.854	338.990	226.615	63.239	330.117	231.114
257.460	338.957	226.695	63.239	330.109	231.114
255.920	338.926	226.623	63.249	330.103	231.125
254.507	338.794	226.706	63.249	330.096	231.125
253.000	338.809	226.587	63.265	330.089	231.120
251.581	338.734	226.664	63.265	330.089	231.120
250.059	338.562	226.581	63.274	330.083	231.131
248.655	338.461	226.610	63.281	330.084	231.116
247.132	338.486	226.551	63.290	330.083	231.126
245.696	338.360	226.636	63.297	330.084	231.112
244.187	338.325	226.529	63.297	330.084	231.112
242.777	338.307	226.582	63.312	330.085	231.107
241.229	338.231	226.570	63.312	330.085	231.107
239.817	338.136	226.600	63.322	330.092	231.117
238.340	338.086	226.497	63.328	330.093	231.102
236.897	337.925	226.584	63.337	330.091	231.112
235.372	337.857	226.540	63.346	330.092	231.123
233.978	337.807	226.554	63.355	330.092	231.134
232.463	337.796	226.503	63.362	330.092	231.119
231.012	337.663	226.587	63.371	330.092	231.129
229.521	337.655	226.501	63.378	330.093	231.114
228.127	337.597	226.522	63.387	330.093	231.124
226.580	337.548	226.508	63.386	330.106	231.124
225.165	337.347	226.531	63.395	330.106	231.135
223.673	337.298	226.403	63.410	330.113	231.130
222.247	337.229	226.485	63.411	330.120	231.130
220.709	337.165	226.493	63.419	330.126	231.140
219.281	337.128	226.479	63.434	330.140	231.135
217.825	337.093	226.407	63.434	330.140	231.135
216.348	337.028	226.478	63.450	330.155	231.131
214.862	336.939	226.489	63.449	330.161	231.130
213.420	336.910	226.396	63.456	330.175	231.115
211.974	336.736	226.417	63.464	330.189	231.126
210.428	336.677	226.453	63.464	330.189	231.126
209.019	336.606	226.453	63.479	330.217	231.121
207.559	336.585	226.319	63.470	330.223	231.110
206.102	336.501	226.404	63.479	330.244	231.120
204.573	336.461	226.374	63.495	330.252	231.116
203.171	336.395	226.392	63.494	330.266	231.116
201.681	336.344	226.298	63.501	330.294	231.101
200.222	336.302	226.366	63.500	330.308	231.101
198.717	336.133	226.350	63.500	330.329	231.101
197.281	336.088	226.265	63.508	330.335	231.111
195.831	336.001	226.276	63.517	330.356	231.121
194.293	336.020	226.274	63.514	330.377	231.095
192.862	335.937	226.338	63.523	330.391	231.106
191.374	335.935	226.192	63.538	330.413	231.101
189.952	335.831	226.271	63.537	330.425	231.101
188.534	335.868	226.220	63.431	330.437	231.092
188.223	335.808	226.358	62.236	330.391	231.101
187.713	335.817	226.524	61.340	330.341	231.297
187.153	335.786	226.622	60.498	330.294	231.465
186.636	335.811	226.778	59.662	330.237	231.594
186.088	335.763	226.799	58.828	330.189	231.657
185.534	335.792	226.834	58.004	330.134	231.732
185.036	335.642	226.848	57.175	330.081	231.757
184.463	335.647	226.720	56.342	330.045	231.732
184.001	335.549	226.824	55.516	329.981	231.693
183.478	335.472	226.616	54.680	329.933	231.618
183.046	335.413	226.640	53.855	329.889	231.489
182.531	335.463	226.518	53.017	329.850	231.391
182.230	335.375	226.503	52.202	329.807	231.208
181.801	335.396	226.371	51.369	329.763	231.070
181.476	335.329	226.441	50.549	329.724	230.928
181.091	335.321	226.273	49.704	329.690	230.847
180.763	335.271	226.201	48.849	329.651	230.847
180.371	335.222	226.281	47.988	329.583	230.864
179.886	335.206	226.244	47.116	329.541	230.937
179.457	335.156	226.278	46.235	329.492	231.000
178.927	335.172	226.301	45.367	329.451	231.034
178.543	335.090	226.276	44.493	329.396	231.083
178.037	335.110	226.258	43.622	329.348	231.093
177.678	334.983	226.358	42.753	329.302	231.103
177.207	334.862	226.201	41.895	329.259	231.059
176.835	334.803	226.355	41.033	329.206	231.056
176.385	334.789	226.249	40.169	329.169	231.028
176.054	334.695	226.243	39.325	329.135	230.956
175.630	334.749	226.264	38.485	329.075	230.935
175.221	334.682	226.206	37.652	329.017	230.899
174.904	334.601	226.197	36.812	328.971	230.879
174.410	334.655	226.152	35.979	328.928	230.844
174.083	334.551	226.222	35.142	328.875	230.851
173.632	334.544	226.092	34.299	328.834	230.874
173.243	334.517	226.201	33.453	328.789	230.872
172.830	334.486	226.167	32.617	328.722	230.881
172.414	334.418	226.125	31.762	328.662	230.871
172.022	334.414	226.257	30.902	328.609	230.876
171.549	334.354	226.121	30.055	328.565	230.852
171.218	334.211	226.190	29.189	328.512	230.874
170.708	334.238	226.124	28.320	328.466	230.872
170.384	334.084	226.155	27.473	328.429	230.850
169.905	334.106	226.060	26.604	328.376	230.848
169.513	334.085	226.143	25.739	328.324	230.807
169.126	334.015	226.095	24.877	328.272	230.792
168.678	334.017	226.061	24.015	328.233	230.778
168.327	334.001	226.175	23.147	328.187	230.780
167.844	333.960	226.029	22.277	328.131	230.782
167.503	333.940	226.130	21.416	328.086	230.770
166.998	333.980	226.052	20.571	328.049	230.753
166.669	333.863	226.100	19.718	327.995	230.752
166.202	333.931	226.068	18.884	327.948	230.772
165.797	333.887	226.115	18.045	327.897	230.743
165.446	333.831	226.113	17.194	327.851	230.744
164.956	333.888	226.075	16.342	327.819	230.746
164.627	333.822	226.172	15.504	327.784	230.719
164.151	333.831	226.014	14.653	327.752	230.722
163.795	333.837	226.145	13.808	327.707	230.711
163.305	333.836	226.040	12.942	327.668	230.722
162.975	333.780	226.088	12.098	327.622	230.712
162.525	333.849	226.080	11.238	327.561	230.708
162.118	333.778	226.078	10.370	327.502	230.696
161.785	333.762	226.125	9.525	327.470	230.688
161.286	333.833	226.077	8.667	327.418	230.687
160.981	333.747	226.159	7.814	327.358	230.670
160.515	333.783	226.038	6.955	327.304	230.670
160.151	333.782	226.160	6.118	327.267	230.650
159.736	333.772	226.105	5.253	327.212	230.667
159.353	333.741	226.063	4.394	327.172	230.669
158.995	333.765	226.195	3.549	327.135	230.640
158.513	333.744	226.078	2.696	327.096	230.628
158.195	333.696	226.165	1.848	327.057	230.642
157.681	333.799	226.081	0.996	327.019	230.632
157.354	333.673	226.156	0.139	326.980	230.638
156.882	333.741	226.077	-0.697	326.941	230.623
156.490	333.728	226.141	-1.542	326.889	230.598
156.082	333.627	226.073	-2.384	326.843	230.600
155.668	333.628	226.064	-3.229	326.797	230.577
155.282	333.620	226.138	-4.085	326.736	230.587
154.800	333.582	226.047	-4.936	326.704	230.581
154.474	333.576	226.125	-5.774	326.666	230.544
153.953	333.631	226.031	-6.637	326.611	230.571
153.632	333.530	226.118	-7.503	326.563	230.573
153.119	333.629	226.011	-8.340	326.526	230.538
152.757	333.604	226.093	-9.211	326.478	230.558
152.310	333.590	225.999	-10.064	326.440	230.530
151.912	333.632	226.013	-10.922	326.409	230.520
151.530	333.630	226.047	-11.777	326.376	230.535
151.081	333.608	225.953	-12.620	326.338	230.520
150.763	333.648	226.067	-13.478	326.314	230.511
150.264	333.690	225.932	-14.335	326.275	230.503
149.934	333.617	226.009	-15.178	326.236	230.490
149.497	333.715	225.953	-16.041	326.197	230.499
149.114	333.707	225.964	-16.902	326.158	230.468
148.765	333.653	226.018	-17.747	326.112	230.431
148.297	333.719	225.944	-18.617	326.056	230.458
147.985	333.695	226.044	-19.452	326.025	230.432
147.485	333.692	225.935	-20.303	325.978	230.413
147.152	333.707	226.029	-21.157	325.923	230.436
146.673	333.725	225.969	-21.992	325.892	230.413
146.301	333.661	225.992	-22.848	325.837	230.412
145.875	333.745	225.974	-23.695	325.791	230.421
145.446	333.680	225.997	-24.533	325.760	230.374
145.071	333.656	226.019	-25.400	325.712	230.407
144.612	333.710	225.935	-26.250	325.680	230.393
144.287	333.636	226.064	-27.093	325.635	230.363
143.787	333.650	225.932	-27.969	325.602	230.389
143.479	333.653	226.011	-28.811	325.565	230.361
142.991	333.655	225.966	-29.666	325.526	230.366
142.645	333.593	225.999	-30.520	325.487	230.371
142.244	333.671	225.966	-31.363	325.440	230.345
141.806	333.592	225.978	-32.217	325.385	230.352
141.476	333.556	226.033	-33.065	325.339	230.343
141.021	333.631	225.909	-33.907	325.286	230.320
140.690	333.529	226.055	-34.752	325.231	230.338
140.231	333.562	225.954	-35.593	325.194	230.316
139.897	333.538	226.001	-36.441	325.146	230.310
139.471	333.533	226.010	-37.309	325.112	230.327
139.063	333.480	225.967	-38.144	325.075	230.291
138.728	333.494	226.039	-39.021	325.033	230.299
138.232	333.478	225.960	-39.871	324.996	230.271
137.915	333.407	226.053	-40.705	324.951	230.236
137.434	333.479	225.948	-41.579	324.916	230.273
137.076	333.372	226.037	-42.413	324.885	230.240
136.611	333.391	225.952	-43.269	324.845	230.230
136.250	333.366	225.967	-44.123	324.806	230.221
135.799	333.340	225.969	-44.957	324.767	230.189
135.404	333.184	225.922	-45.829	324.726	230.230
135.014	333.184	225.928	-46.669	324.670	230.216
134.540	333.126	225.899	-47.527	324.617	230.184
134.220	333.054	225.967	-48.379	324.560	230.203
133.756	333.108	225.836	-49.227	324.506	230.182
133.400	333.012	225.976	-50.074	324.453	230.161
132.944	333.012	225.879	-50.934	324.419	230.174
132.599	332.995	225.892	-51.766	324.366	230.148
132.158	332.969	225.908	-52.631	324.317	230.178
131.752	332.914	225.893	-53.477	324.273	230.161
131.420	332.924	225.902	-54.318	324.228	230.127
130.953	332.876	225.836	-55.182	324.173	230.160
130.635	332.804	225.931	-56.017	324.135	230.111
130.205	332.844	225.819	-56.865	324.088	230.139
129.844	332.774	225.861	-57.726	324.041	230.131
129.429	332.728	225.885	-58.576	323.989	230.091
129.029	332.718	225.833	-59.433	323.941	230.111
128.703	332.674	225.918	-60.278	323.880	230.099
128.218	332.610	225.856	-61.118	323.827	230.071
127.912	332.525	225.897	-61.969	323.780	230.076
127.450	332.462	225.817	-62.808	323.726	230.049
127.066	332.366	225.902	-63.658	323.681	230.056
126.655	332.364	225.813	-64.503	323.634	230.048
126.245	332.331	225.842	-65.347	323.588	230.039
125.830	332.277	225.868	-66.212	323.555	230.055
125.431	332.242	225.792	-67.038	323.511	229.999
125.045	332.226	225.853	-67.899	323.448	230.042
124.582	332.155	225.841	-68.752	323.409	230.027
124.260	332.129	225.863	-69.593	323.378	229.980
123.809	332.125	225.797	-70.468	323.322	230.032
123.427	332.036	225.909	-71.308	323.279	229.986
123.013	332.054	225.796	-72.157	323.239	230.000
122.645	331.994	225.830	-73.018	323.177	229.979
122.216	331.959	225.886	-73.854	323.111	229.961
121.851	331.904	225.831	-74.712	323.056	229.967
121.514	331.883	225.882	-75.558	322.994	229.941
121.049	331.824	225.870	-76.394	322.940	229.925
120.744	331.782	225.915	-77.256	322.893	229.950
