NO_OF_FRAMES	699
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-11-07, 11:38:31.485	5393.55887660
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001
TRAJECTORY_TYPES	Measured	Measured
646.884	359.161	228.269	48.129	325.373	230.976
645.962	359.160	228.253	48.147	325.372	230.996
645.070	359.151	228.249	48.162	325.373	230.991
644.170	359.101	228.257	48.187	325.367	230.997
643.225	359.081	228.222	48.204	325.361	230.993
642.304	359.038	228.248	48.213	325.354	231.003
641.382	358.952	228.301	48.229	325.363	230.998
640.434	358.917	228.294	48.245	325.357	230.994
639.469	358.882	228.283	48.261	325.357	230.989
638.542	358.839	228.298	48.277	325.365	230.984
637.630	358.785	228.347	48.302	325.359	230.990
636.699	358.764	228.326	48.311	325.359	231.000
635.770	358.764	228.279	48.327	325.360	230.996
634.878	358.734	228.286	48.351	325.360	231.001
633.978	358.697	228.277	48.367	325.360	230.996
633.049	358.684	228.233	48.391	325.367	231.001
632.125	358.671	228.204	48.407	325.367	230.997
631.207	358.640	228.218	48.423	325.375	230.992
630.277	358.573	228.268	48.440	325.367	231.012
629.330	358.534	228.220	48.456	325.375	231.008
628.378	358.486	228.223	48.472	325.376	231.003
627.455	358.426	228.264	48.480	325.381	231.013
626.523	358.373	228.316	48.512	325.382	231.003
625.567	358.340	228.283	48.520	325.396	231.013
624.633	358.325	228.271	48.536	325.389	231.008
623.738	358.293	228.287	48.551	325.396	231.003
622.842	358.255	228.303	48.560	325.403	231.014
621.921	358.244	228.233	48.576	325.403	231.009
620.995	358.229	228.215	48.591	325.418	231.004
620.084	358.221	228.202	48.609	325.424	231.024
619.166	358.208	228.173	48.615	325.431	231.009
618.226	358.196	228.127	48.633	325.438	231.030
617.304	358.141	228.124	48.649	325.453	231.025
616.371	358.080	228.186	48.665	325.453	231.020
615.412	358.059	228.162	48.673	325.467	231.030
614.451	358.016	228.166	48.698	325.474	231.036
613.514	357.973	228.164	48.713	325.489	231.031
612.595	357.918	228.234	48.722	325.494	231.041
611.675	357.881	228.240	48.737	325.509	231.036
610.751	357.855	228.180	48.753	325.517	231.031
609.841	357.835	228.151	48.768	325.523	231.026
608.949	357.781	228.194	48.783	325.538	231.021
608.032	357.740	228.153	48.792	325.544	231.031
607.108	357.675	228.096	48.808	325.552	231.026
606.186	357.609	228.077	48.823	325.566	231.022
605.283	357.542	228.132	48.847	325.572	231.027
604.339	357.466	228.124	48.856	325.578	231.037
603.396	357.425	228.092	48.871	325.585	231.032
602.481	357.416	228.094	48.886	325.599	231.027
601.573	357.366	228.141	48.904	325.599	231.047
600.645	357.320	228.144	48.917	325.606	231.017
599.692	357.297	228.128	48.935	325.613	231.037
598.770	357.268	228.119	48.950	325.620	231.032
597.869	357.170	228.154	48.959	325.626	231.042
596.930	357.064	228.169	48.990	325.621	231.033
