NO_OF_FRAMES	458
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-11-07, 11:47:08.600	5910.67181340
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001
TRAJECTORY_TYPES	Measured	Measured
528.984	354.907	227.884	42.421	328.954	230.967
527.451	354.807	227.862	42.470	328.940	230.978
525.849	354.738	227.881	42.511	328.941	230.978
524.175	354.656	227.875	42.551	328.934	230.978
522.689	354.553	227.872	42.607	328.936	230.974
521.146	354.367	227.790	42.656	328.930	230.985
519.482	354.260	227.869	42.696	328.937	230.985
517.944	354.167	227.914	42.753	328.932	230.981
516.430	354.038	227.812	42.793	328.932	230.981
514.829	353.924	227.798	42.849	328.934	230.976
513.278	353.729	227.883	42.896	328.943	230.962
511.737	353.581	227.794	42.954	328.949	230.982
510.128	353.452	227.828	43.001	328.958	230.968
508.604	353.308	227.916	43.059	328.958	230.989
507.080	353.146	227.760	43.106	328.967	230.974
505.455	352.988	227.805	43.146	328.982	230.974
503.871	352.902	227.929	43.195	328.996	230.985
502.315	352.820	227.752	43.242	329.005	230.970
500.732	352.674	227.801	43.291	329.026	230.981
499.155	352.529	227.865	43.331	329.047	230.981
497.562	352.408	227.765	43.371	329.062	230.981
495.996	352.252	227.827	43.419	329.082	230.992
494.390	352.194	227.847	43.453	329.103	231.007
492.873	352.039	227.731	43.499	329.111	230.992
491.309	351.813	227.807	43.548	329.125	231.003
489.647	351.777	227.789	43.587	329.146	231.003
488.152	351.631	227.724	43.634	329.153	230.988
486.565	351.511	227.794	43.674	329.168	230.988
484.980	351.416	227.680	43.714	329.182	230.989
483.468	351.192	227.703	43.762	329.195	230.999
481.826	351.094	227.737	43.811	329.209	231.009
480.274	351.037	227.691	43.857	329.231	230.994
478.769	350.873	227.735	43.906	329.245	231.005
477.137	350.709	227.662	43.945	329.258	231.005
475.603	350.588	227.712	43.992	329.281	230.990
474.058	350.438	227.720	44.031	329.301	230.990
472.403	350.402	227.696	44.080	329.316	231.001
470.927	350.291	227.697	44.127	329.331	230.986
469.308	350.134	227.638	44.167	329.345	230.986
467.739	350.014	227.669	44.213	329.368	230.971
466.210	349.904	227.693	44.253	329.396	230.972
464.553	349.815	227.654	44.309	329.411	230.967
463.034	349.788	227.702	44.348	329.418	230.967
461.456	349.705	227.625	44.404	329.441	230.963
459.862	349.599	227.652	44.453	329.455	230.973
458.380	349.499	227.643	44.502	329.483	230.984
456.727	349.399	227.602	44.558	329.505	230.980
455.180	349.349	227.695	44.622	329.527	230.985
453.618	349.326	227.610	44.678	329.550	230.981
451.998	349.239	227.660	44.727	329.564	230.992
450.501	349.243	227.665	44.792	329.594	230.998
448.881	349.179	227.592	44.841	329.608	231.008
447.340	349.109	227.684	44.897	329.623	231.004
445.786	349.030	227.547	44.946	329.638	231.015
444.170	348.909	227.620	44.993	329.661	231.000
442.631	348.871	227.645	45.033	329.676	231.000
441.036	348.819	227.576	45.083	329.684	231.011
439.476	348.774	227.704	45.120	329.699	230.986
437.909	348.767	227.557	45.178	329.705	231.007
436.325	348.692	227.648	45.218	329.734	231.007
434.770	348.685	227.608	45.274	329.735	231.003
433.198	348.604	227.568	45.321	329.736	230.988
431.662	348.476	227.643	45.360	329.743	230.988
430.075	348.435	227.506	45.410	329.751	230.999
428.480	348.329	227.645	45.466	329.760	230.995
426.926	348.333	227.542	45.522	329.761	230.991
425.330	348.246	227.577	45.571	329.761	231.002
423.788	348.237	227.580	45.627	329.763	230.997
422.183	348.227	227.479	45.684	329.765	230.993
420.637	348.171	227.585	45.730	329.773	230.978
419.047	348.192	227.439	45.780	329.767	230.989
417.476	348.057	227.509	45.821	329.768	230.990
415.891	348.060	227.430	45.877	329.770	230.986
414.305	347.965	227.505	45.918	329.771	230.987
412.730	347.978	227.472	45.965	329.773	230.972
411.181	347.910	227.432	46.013	329.779	230.983
409.595	347.881	227.517	46.060	329.781	230.968
408.041	347.824	227.394	46.110	329.781	230.979
406.471	347.787	227.510	46.156	329.775	230.964
404.908	347.753	227.354	46.206	329.769	230.975
403.345	347.616	227.435	46.253	329.771	230.960
401.761	347.585	227.355	46.303	329.757	230.971
400.192	347.448	227.430	46.352	329.744	230.982
398.617	347.460	227.396	46.409	329.739	230.978
397.067	347.356	227.379	46.458	329.732	230.989
395.466	347.347	227.461	46.514	329.719	230.985
393.924	347.270	227.335	46.565	329.707	230.996
392.347	347.232	227.462	46.621	329.687	230.992
390.805	347.177	227.316	46.671	329.681	231.003
389.242	347.016	227.445	46.719	329.663	230.989
387.666	346.973	227.326	46.775	329.658	230.985
386.087	346.867	227.436	46.823	329.646	230.970
384.503	346.898	227.311	46.872	329.640	230.981
382.942	346.789	227.377	46.920	329.627	230.967
381.367	346.803	227.296	46.969	329.614	230.978
379.805	346.682	227.341	47.026	329.609	230.974
378.252	346.621	227.276	47.076	329.603	230.985
376.681	346.474	227.287	47.125	329.603	230.996
375.080	346.454	227.327	47.181	329.597	230.992
373.518	346.339	227.257	47.231	329.591	231.003
371.959	346.309	227.343	47.290	329.571	231.024
370.398	346.196	227.228	47.346	329.566	231.020
368.846	346.137	227.356	47.412	329.553	231.026
367.292	345.974	227.180	47.452	329.554	231.027
365.714	345.851	227.349	47.509	329.549	231.023
364.137	345.794	227.194	47.558	329.536	231.034
362.594	345.665	227.346	47.608	329.524	231.045
361.034	345.595	227.197	47.655	329.518	231.031
359.482	345.467	227.340	47.712	329.506	231.027
357.928	345.316	227.155	47.753	329.493	231.028
356.360	345.144	227.352	47.803	329.487	231.039
354.800	345.086	227.214	47.859	329.475	231.035
353.223	344.959	227.328	47.907	329.463	231.020
