NO_OF_FRAMES	300
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-11-06, 16:13:04.451	2329712.18427940
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003
TRAJECTORY_TYPES	Mixed	Mixed	Measured	Measured
482.080	105.638	-13.603	475.823	137.166	-13.258	405.199	386.780	-14.121	378.063	402.849	-13.777
481.883	107.733	-13.567	475.611	139.273	-13.255	405.208	386.773	-14.136	378.082	402.826	-13.775
481.664	109.994	-13.448	475.444	141.377	-13.261	405.227	386.750	-14.134	378.091	402.811	-13.791
481.479	112.029	-13.397	475.175	143.503	-13.201	405.237	386.735	-14.149	378.101	402.787	-13.773
481.359	114.064	-13.384	474.935	145.589	-13.154	405.273	386.712	-14.145	378.111	402.773	-13.789
481.229	116.149	-13.420	474.675	147.750	-13.108	405.283	386.698	-14.160	378.129	402.757	-13.788
481.084	118.493	-13.448	474.432	149.870	-13.204	405.301	386.683	-14.159	378.138	402.743	-13.803
480.934	120.615	-13.484	474.178	151.977	-13.372	405.311	386.668	-14.174	378.148	402.721	-13.818
480.767	122.698	-13.492	473.919	154.106	-13.326	405.328	386.645	-14.173	378.167	402.706	-13.817
480.575	124.749	-13.488	473.639	156.219	-13.363	405.337	386.636	-14.156	378.176	402.699	-13.832
480.380	126.807	-13.421	473.400	158.323	-13.348	405.355	386.621	-14.154	378.185	402.675	-13.816
480.171	129.128	-13.320	473.166	160.456	-13.281	405.374	386.598	-14.152	378.203	402.667	-13.814
480.005	131.179	-13.298	472.993	162.479	-13.302	405.384	386.591	-14.167	378.221	402.652	-13.813
479.877	133.197	-13.302	472.792	164.676	-13.321	405.402	386.576	-14.166	378.222	402.636	-13.813
479.730	135.279	-13.340	472.524	166.789	-13.261	405.420	386.560	-14.164	378.240	402.629	-13.812
479.597	137.628	-13.412	472.307	168.841	-13.274	405.430	386.562	-14.179	378.259	402.605	-13.810
479.457	139.716	-13.431	472.019	171.029	-13.214	405.447	386.536	-14.146	378.269	402.591	-13.826
479.289	141.788	-13.407	471.820	173.070	-13.225	405.465	386.521	-14.144	378.277	402.575	-13.809
479.096	143.827	-13.372	471.639	175.144	-13.266	405.475	386.506	-14.159	378.305	402.550	-13.791
478.898	145.865	-13.241	471.432	177.257	-13.181	405.484	386.490	-14.142	378.323	402.535	-13.790
478.703	148.159	-13.214	471.229	179.327	-13.129	405.502	386.475	-14.141	378.333	402.518	-13.773
478.546	150.205	-13.175	470.960	181.486	-13.065	405.511	386.460	-14.156	378.342	402.504	-13.788
478.410	152.240	-13.197	470.731	183.592	-13.032	405.530	386.452	-14.154	378.360	402.488	-13.787
478.263	154.309	-13.234	470.543	185.651	-13.091	405.539	386.436	-14.138	378.370	402.474	-13.802
478.132	156.640	-13.274	470.291	187.782	-13.142	405.556	386.413	-14.136	378.379	402.450	-13.786
477.991	158.758	-13.293	470.084	189.886	-13.204	405.559	386.399	-14.167	378.405	402.428	-13.801
477.816	160.820	-13.255	469.853	191.972	-13.136	405.576	386.376	-14.166	378.415	402.414	-13.817
477.629	162.913	-13.175	469.567	194.099	-13.044	405.585	386.360	-14.149	378.425	402.390	-13.799
477.426	164.933	-13.094	469.377	196.201	-13.071	405.595	386.346	-14.164	378.443	402.377	-13.830
477.260	167.252	-13.080	469.151	198.291	-13.100	405.614	386.322	-14.162	378.461	402.361	-13.829
477.077	169.349	-13.094	468.976	200.376	-13.090	405.641	386.308	-14.176	378.471	402.347	-13.845
476.957	171.362	-13.080	468.725	202.444	-13.110	405.660	386.285	-14.174	378.481	402.333	-13.860
476.794	173.438	-13.121	468.459	204.564	-13.051	405.669	386.270	-14.189	378.499	402.310	-13.858
476.655	175.603	-13.201	468.222	206.653	-13.003	405.687	386.255	-14.188	378.517	402.294	-13.857
476.512	177.866	-13.246	468.067	208.759	-13.024	405.688	386.240	-14.187	378.527	402.280	-13.873
476.336	179.921	-13.207	467.846	210.948	-13.009	405.707	386.224	-14.185	378.546	402.257	-13.871
476.133	181.962	-13.127	467.702	212.994	-13.044	405.715	386.200	-14.169	378.547	402.249	-13.871
475.915	183.968	-13.081	467.499	215.094	-12.994	405.725	386.185	-14.184	378.573	402.233	-13.853
475.789	186.201	-13.091	467.251	217.151	-12.900	405.734	386.169	-14.167	378.583	402.208	-13.836
475.595	188.313	-13.054	467.013	219.283	-12.849	405.752	386.154	-14.166	378.592	402.202	-13.852
475.466	190.363	-13.058	466.786	221.368	-12.846	405.752	386.138	-14.165	378.601	402.177	-13.835
475.318	192.407	-13.030	466.587	223.469	-12.856	405.769	386.123	-14.165	378.610	402.171	-13.851
