NO_OF_FRAMES	240
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-11-06, 16:30:28.156	2330755.88394840
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003
TRAJECTORY_TYPES	Mixed	Mixed	Measured	Measured
331.807	156.754	-13.829	337.375	188.287	-13.436	532.308	366.841	-13.725	501.696	358.758	-13.205
333.075	158.038	-13.837	339.295	189.427	-13.514	532.343	366.825	-13.716	501.760	358.682	-13.210
334.433	159.302	-13.845	340.839	190.718	-13.470	532.381	366.811	-13.741	501.798	358.623	-13.236
335.801	160.579	-13.809	342.692	192.012	-13.494	532.413	366.794	-13.702	501.845	358.561	-13.243
337.113	161.869	-13.768	344.343	193.209	-13.434	532.449	366.771	-13.694	501.889	358.506	-13.218
338.434	163.144	-13.797	346.085	194.369	-13.440	532.484	366.755	-13.687	501.945	358.438	-13.241
339.729	164.431	-13.724	347.864	195.462	-13.405	532.521	366.723	-13.677	501.991	358.369	-13.248
341.061	165.707	-13.774	349.481	196.678	-13.383	532.556	366.699	-13.669	502.047	358.294	-13.269
342.427	166.973	-13.691	351.303	197.826	-13.361	532.592	366.675	-13.661	502.101	358.232	-13.260
343.756	168.292	-13.734	352.882	199.080	-13.357	532.626	366.676	-13.655	502.147	358.187	-13.268
345.078	169.576	-13.728	354.726	200.327	-13.306	532.662	366.645	-13.647	502.194	358.125	-13.274
346.365	170.814	-13.690	356.310	201.423	-13.296	532.697	366.629	-13.640	502.248	358.056	-13.265
347.747	172.141	-13.631	358.149	202.559	-13.352	532.732	366.614	-13.632	502.301	357.995	-13.255
349.051	173.392	-13.621	359.751	203.663	-13.368	532.768	366.590	-13.624	502.356	357.925	-13.245
350.434	174.721	-13.689	361.529	204.814	-13.409	532.812	366.584	-13.632	502.410	357.871	-13.234
351.748	175.935	-13.686	363.165	205.991	-13.482	532.847	366.553	-13.625	502.454	357.800	-13.209
353.094	177.260	-13.622	364.915	207.105	-13.409	532.874	366.547	-13.636	502.491	357.753	-13.202
354.388	178.518	-13.525	366.540	208.266	-13.390	532.919	366.517	-13.643	502.518	357.705	-13.179
355.708	179.834	-13.473	368.298	209.427	-13.354	532.954	366.502	-13.635	502.562	357.649	-13.155
357.066	181.082	-13.542	369.924	210.539	-13.300	532.982	366.487	-13.646	502.600	357.587	-13.147
