NO_OF_FRAMES	148
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-11-06, 09:33:00.266	2305708.10300760
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
380.354	239.475	-13.203	393.038	209.899	-13.336	500.343	431.226	-13.482	488.266	400.649	-12.933
381.495	241.739	-13.150	394.258	212.149	-13.276	500.308	431.218	-13.488	488.231	400.633	-12.939
382.611	244.030	-13.138	395.433	214.434	-13.200	500.273	431.195	-13.494	488.222	400.601	-12.924
383.780	246.272	-13.060	396.661	216.768	-13.184	500.247	431.163	-13.482	488.188	400.578	-12.929
384.912	248.529	-12.988	397.908	219.092	-13.204	500.212	431.155	-13.489	488.170	400.562	-12.932
386.071	250.810	-12.926	399.183	221.373	-13.229	500.185	431.138	-13.477	488.137	400.546	-12.936
387.193	253.151	-12.894	400.413	223.651	-13.242	500.151	431.123	-13.482	488.120	400.523	-12.939
388.364	255.354	-12.874	401.657	226.003	-13.193	500.116	431.107	-13.488	488.093	400.513	-12.926
389.498	257.585	-12.859	402.850	228.270	-13.103	500.082	431.092	-13.494	488.076	400.498	-12.928
390.658	259.886	-12.819	404.078	230.548	-13.043	500.055	431.075	-13.482	488.059	400.482	-12.931
391.845	262.170	-12.859	405.318	232.819	-13.064	500.020	431.052	-13.488	488.032	400.465	-12.919
393.009	264.324	-12.852	406.583	235.129	-13.098	499.986	431.036	-13.493	488.008	400.451	-12.938
394.216	266.562	-12.883	407.812	237.456	-13.104	499.952	431.020	-13.499	487.983	400.436	-12.958
395.376	268.831	-12.874	409.032	239.731	-13.054	499.925	430.996	-13.488	487.966	400.421	-12.961
396.508	271.073	-12.820	410.223	242.062	-12.992	499.898	430.979	-13.476	487.941	400.399	-12.981
397.613	273.437	-12.809	411.449	244.412	-12.961	499.856	430.972	-13.498	487.916	400.384	-13.001
398.757	275.626	-12.726	412.724	246.652	-12.934	499.829	430.948	-13.487	487.889	400.360	-12.989
399.927	277.838	-12.692	413.973	248.906	-12.956	499.795	430.932	-13.493	487.864	400.353	-13.008
401.095	280.120	-12.658	415.193	251.221	-12.932	499.761	430.917	-13.498	487.830	400.322	-13.013
