NO_OF_FRAMES	170
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-11-05, 13:33:06.258	2233714.40600110
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
275.615	184.821	-12.466	266.309	202.469	-12.213	263.983	441.536	-7.433	220.519	454.123	-7.320
275.239	188.171	-12.495	265.695	205.817	-12.135	263.938	441.552	-7.446	220.491	454.139	-7.334
274.870	191.569	-12.534	265.213	209.070	-12.245	263.893	441.572	-7.428	220.455	454.162	-7.330
274.547	194.951	-12.533	264.622	212.326	-12.074	263.840	441.587	-7.424	220.427	454.186	-7.343
274.110	198.327	-12.441	264.068	215.583	-12.216	263.805	441.602	-7.421	220.392	454.208	-7.339
273.741	201.707	-12.516	263.580	218.830	-12.211	263.761	441.618	-7.434	220.357	454.231	-7.335
273.393	205.042	-12.527	262.969	222.116	-12.070	263.724	441.640	-7.432	220.330	454.255	-7.348
273.009	208.417	-12.442	262.487	225.400	-12.210	263.689	441.655	-7.430	220.277	454.281	-7.374
272.615	211.815	-12.401	261.896	228.598	-12.042	263.643	441.663	-7.443	220.231	454.289	-7.385
272.290	215.187	-12.526	261.393	231.920	-12.248	263.608	441.678	-7.441	220.196	454.311	-7.381
271.879	218.560	-12.485	260.835	235.182	-12.140	263.561	441.709	-7.455	220.143	454.317	-7.375
271.477	221.941	-12.367	260.267	238.457	-12.085	263.526	441.724	-7.452	220.098	454.333	-7.387
271.137	225.284	-12.364	259.803	241.696	-12.257	263.489	441.746	-7.450	220.044	454.355	-7.381
270.741	228.718	-12.419	259.246	244.917	-12.092	263.454	441.769	-7.448	220.007	454.369	-7.378
270.365	232.051	-12.478	258.744	248.217	-12.264	263.408	441.792	-7.461	219.970	454.391	-7.375
269.946	235.440	-12.293	258.152	251.501	-12.120	263.372	441.815	-7.459	219.925	454.415	-7.386
269.621	238.852	-12.385	257.645	254.761	-12.118	263.334	441.845	-7.458	219.888	454.437	-7.383
269.253	242.232	-12.397	257.138	257.953	-12.208	263.299	441.860	-7.456	219.844	454.465	-7.362
268.859	245.613	-12.388	256.577	261.265	-12.107	263.253	441.883	-7.469	219.798	454.489	-7.374
268.439	248.968	-12.332	256.088	264.553	-12.159	263.208	441.896	-7.451	219.754	454.533	-7.353
268.115	252.358	-12.360	255.530	267.767	-12.149	263.171	441.918	-7.449	219.709	454.549	-7.364
267.774	255.746	-12.357	255.041	271.012	-12.115	263.135	441.933	-7.447	219.673	454.563	-7.361
267.317	259.133	-12.360	254.499	274.219	-12.169	263.100	441.945	-7.413	219.637	454.585	-7.357
266.941	262.466	-12.354	253.946	277.501	-12.116	263.064	441.975	-7.411	219.591	454.601	-7.369
266.601	265.879	-12.284	253.460	280.780	-12.072	263.029	441.990	-7.408	219.546	454.621	-7.349
266.249	269.267	-12.362	252.916	284.035	-12.160	262.983	442.013	-7.422	219.520	454.685	-7.361
265.793	272.622	-12.302	252.403	287.224	-12.074	262.949	442.028	-7.419	219.492	454.698	-7.343
265.463	275.997	-12.310	251.949	290.442	-12.134	262.913	442.051	-7.416	219.457	454.712	-7.339
265.076	279.369	-12.321	251.379	293.695	-12.138	262.868	442.083	-7.429	219.429	454.736	-7.353
264.681	282.772	-12.313	250.911	296.942	-12.067	262.824	442.099	-7.442	219.392	454.759	-7.349
264.324	286.098	-12.243	250.368	300.213	-12.120	262.787	442.121	-7.440	219.356	454.781	-7.346
263.913	289.471	-12.264	249.818	303.384	-12.033	262.742	442.137	-7.453	219.320	454.811	-7.342
263.508	292.843	-12.273	249.383	306.620	-12.092	262.697	442.145	-7.466	219.284	454.825	-7.338
263.158	296.223	-12.221	248.849	309.860	-12.098	262.661	442.160	-7.464	219.257	454.858	-7.352
262.782	299.565	-12.214	248.318	313.104	-12.008	262.625	442.182	-7.462	219.221	454.872	-7.348
262.388	302.938	-12.205	247.861	316.378	-12.101	262.579	442.206	-7.476	219.184	454.898	-7.376
