NO_OF_FRAMES	157
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-11-06, 16:17:03.148	2329950.87932610
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
300.370	232.441	-13.578	316.939	205.041	-13.516	456.290	432.348	-13.648	461.093	463.919	-13.157
301.238	234.776	-13.468	317.504	207.071	-13.622	456.263	432.353	-13.635	461.084	463.902	-13.142
302.212	237.119	-13.455	317.880	209.218	-13.479	456.229	432.345	-13.639	461.066	463.894	-13.145
303.149	239.539	-13.410	318.400	211.255	-13.535	456.211	432.338	-13.641	461.049	463.886	-13.146
304.100	241.766	-13.378	318.858	213.316	-13.541	456.194	432.352	-13.642	461.022	463.877	-13.134
305.054	244.197	-13.362	319.260	215.463	-13.412	456.169	432.354	-13.661	461.005	463.869	-13.136
306.026	246.575	-13.411	319.762	217.519	-13.498	456.152	432.361	-13.663	460.978	463.859	-13.124
306.905	248.870	-13.309	320.184	219.591	-13.406	456.125	432.351	-13.650	460.961	463.844	-13.126
307.814	251.288	-13.309	320.621	221.793	-13.508	456.108	432.359	-13.651	460.943	463.836	-13.128
308.708	253.644	-13.335	321.040	223.950	-13.352	456.083	432.360	-13.670	460.915	463.827	-13.116
309.612	255.932	-13.345	321.487	226.121	-13.434	456.065	432.360	-13.673	460.899	463.819	-13.118
310.573	258.456	-13.436	321.960	228.239	-13.409	456.041	432.353	-13.690	460.880	463.773	-13.122
311.523	260.702	-13.427	322.291	230.431	-13.344	456.024	432.360	-13.691	460.852	463.764	-13.110
312.452	263.063	-13.327	322.810	232.534	-13.395	455.988	432.360	-13.697	460.836	463.756	-13.111
313.372	265.466	-13.269	323.154	234.844	-13.339	455.972	432.360	-13.698	460.809	463.754	-13.098
314.304	267.738	-13.225	323.609	237.038	-13.373	455.946	432.342	-13.684	460.792	463.762	-13.100
315.255	270.205	-13.205	324.029	239.177	-13.341	455.911	432.342	-13.688	460.775	463.746	-13.102
316.213	272.554	-13.170	324.384	241.430	-13.293	455.886	432.327	-13.707	460.748	463.729	-13.089
317.144	274.838	-13.190	324.857	243.603	-13.330	455.858	432.334	-13.695	460.731	463.729	-13.092
318.062	277.277	-13.228	325.211	245.899	-13.321	455.824	432.318	-13.699	460.714	463.713	-13.094
318.958	279.578	-13.211	325.639	248.082	-13.240	455.779	432.309	-13.689	460.696	463.713	-13.096
319.869	281.940	-13.228	326.022	250.315	-13.306	455.744	432.301	-13.692	460.671	463.706	-13.114
320.824	284.353	-13.225	326.410	252.624	-13.197	455.708	432.271	-13.699	460.654	463.699	-13.117
321.728	286.671	-13.128	326.802	254.825	-13.217	455.672	432.256	-13.704	460.624	463.668	-13.108
322.684	289.004	-13.127	327.201	257.127	-13.218	455.620	432.240	-13.710	460.607	463.653	-13.110
323.603	291.418	-13.123	327.620	259.342	-13.154	455.592	432.239	-13.698	460.580	463.662	-13.130
324.550	293.733	-13.073	327.944	261.725	-13.225	455.540	432.223	-13.704	460.562	463.655	-13.132
325.480	296.099	-13.114	328.407	263.955	-13.112	455.503	432.239	-13.710	460.527	463.640	-13.138
326.408	298.526	-13.123	328.772	266.189	-13.176	455.468	432.231	-13.715	460.509	463.632	-13.141
327.312	300.853	-13.115	329.148	268.611	-13.085	455.422	432.230	-13.705	460.491	463.625	-13.143
328.232	303.216	-13.073	329.566	270.890	-13.085	455.378	432.221	-13.695	460.473	463.618	-13.146
329.124	305.574	-13.020	329.920	273.197	-13.100	455.343	432.221	-13.700	460.437	463.610	-13.151
330.063	307.930	-13.009	330.351	275.583	-12.945	455.307	432.213	-13.704	460.411	463.597	-13.171
331.010	310.297	-13.044	330.731	277.934	-13.139	455.279	432.220	-13.692	460.384	463.588	-13.159
331.966	312.688	-13.095	331.101	280.324	-12.961	455.245	432.212	-13.696	460.358	463.582	-13.179
